id,City,State,District,Density,Latitude,Longitude,Rating,Number of Reviews,Specialisation,No of Beds,Insurance Schemes
Hospital #633,Bangalore,Karnataka,Bangalore Urban,4378.0,13.141557588761042,77.41768807427127,3.3,100,Psychiatry,13,"CGHS, AB-PMJAY, NRHM, PMSSY, NHA, NUHM"
Hospital #634,Bangalore,Karnataka,Bangalore Urban,4378.0,12.883129897672884,77.5653589576294,3.9,32,Cardiology,33,"AIIMS, PMSSY, MoHFW, NHA, OPD, NRHM"
Hospital #635,Bangalore,Karnataka,Bangalore Urban,4378.0,12.972940424685394,77.46493653265198,3.7,312,Urology,5,"PMSSY, NHM, CGHS, AB-PMJAY, NHA, NUHM"
Hospital #636,Bangalore,Karnataka,Bangalore Urban,4378.0,12.885146677899453,77.56281074131496,4.4,3492,Orthopedics,18,"NHM, NHA, NRHM, NUHM, AB-PMJAY"
Hospital #637,Bangalore,Karnataka,Bangalore Urban,4378.0,13.422217410103922,76.96587446743592,5.0,1,"Ophthalmology, Dermatology",14,"MoHFW, AB-PMJAY, PMSSY, OPD, NHA, AIIMS"
Hospital #638,Bangalore,Karnataka,Bangalore Urban,4378.0,13.020456784155908,77.53965773480333,4.5,2018,"Cardiology, Pediatrics",2,"NHM, NRHM, AIIMS, PMSSY, OPD, MoHFW"
Hospital #639,Bangalore,Karnataka,Bangalore Urban,4378.0,13.025107431290015,77.53416028172161,4.0,83,Endocrinology,18,"NRHM, AIIMS, AB-PMJAY, OPD, NUHM"
Hospital #640,Bangalore,Karnataka,Bangalore Urban,4378.0,13.03028858649864,77.72833149739044,4.7,4761,Cardiology,29,"OPD, NUHM, NHM, CGHS, AIIMS, MoHFW"
Hospital #641,Bangalore,Karnataka,Bangalore Urban,4378.0,12.935584113645632,77.55628141124491,3.3,354,"Gastroenterology, Urology",43,"CGHS, NUHM, PMSSY, MoHFW, NRHM"
Hospital #642,Bangalore,Karnataka,Bangalore Urban,4378.0,13.003067364301188,77.59067916510429,3.7,608,Orthopedics,25,"AIIMS, CGHS, OPD, NHM, PMSSY, NHA"
Hospital #643,Bangalore,Karnataka,Bangalore Urban,4378.0,12.909734456403983,77.53986321965647,4.2,348,Pediatrics,3,"AIIMS, NRHM, MoHFW, NHM, AB-PMJAY, CGHS"
Hospital #644,Bangalore,Karnataka,Bangalore Urban,4378.0,12.983282855572243,77.51674280400029,4.5,361,Nephrology,25,"AB-PMJAY, NUHM, OPD, NHM, PMSSY, CGHS"
Hospital #645,Bangalore,Karnataka,Bangalore Urban,4378.0,13.06352103983728,77.61390968927057,3.2,212,General Surgery,29,"PMSSY, NUHM, AIIMS, NHM, OPD"
Hospital #646,Bangalore,Karnataka,Bangalore Urban,4378.0,12.81031590959694,77.52103639359397,3.3,78,"Cardiology, Pulmonology",9,"PMSSY, MoHFW, NUHM, NHA, CGHS, OPD"
Hospital #647,Bangalore,Karnataka,Bangalore Urban,4378.0,12.94712566624372,77.47140945742623,4.1,726,"Cardiology, Nephrology",9,"AB-PMJAY, MoHFW, NUHM, OPD, CGHS"
Hospital #648,Bangalore,Karnataka,Bangalore Urban,4378.0,13.100134551511374,77.59597775017167,4.0,622,"Endocrinology, Gynecology",17,"NRHM, AB-PMJAY, NHA, AIIMS, NHM"
Hospital #649,Bangalore,Karnataka,Bangalore Urban,4378.0,13.050231299551069,77.45975267150979,5.0,1,Ophthalmology,18,"NUHM, AB-PMJAY, NHA, NRHM, MoHFW"
Hospital #650,Bangalore,Karnataka,Bangalore Urban,4378.0,12.92275464173397,77.64429634943592,4.1,182,"Endocrinology, Nephrology",22,"NUHM, AB-PMJAY, CGHS, AIIMS, OPD"
Hospital #651,Bangalore,Karnataka,Bangalore Urban,4378.0,12.943647221411515,77.58509198939475,4.1,229,Endocrinology,18,"NRHM, MoHFW, NUHM, AB-PMJAY, OPD, CGHS"
Hospital #652,Bangalore,Karnataka,Bangalore Urban,4378.0,12.966301949794811,77.57453360705397,4.7,675,"Endocrinology, Gynecology",33,"OPD, NUHM, AB-PMJAY, PMSSY, AIIMS, MoHFW"
Hospital #653,Bangalore,Karnataka,Bangalore Urban,4378.0,13.028805691447165,77.54797923945392,4.7,11513,Nephrology,27,"NHM, AIIMS, PMSSY, NRHM, NUHM"
Hospital #654,Bangalore,Karnataka,Bangalore Urban,4378.0,12.92050729078388,77.67865138948342,4.5,570,Ophthalmology,26,"MoHFW, AB-PMJAY, PMSSY, CGHS, NHA"
Hospital #655,Bangalore,Karnataka,Bangalore Urban,4378.0,13.416770025390225,77.7788969029762,5.0,1,"Urology, Psychiatry",27,"CGHS, NHA, NRHM, NHM, AIIMS, AB-PMJAY"
Hospital #656,Bangalore,Karnataka,Bangalore Urban,4378.0,13.01308195749894,77.59458685089746,3.8,92,"Endocrinology, Pediatrics",35,"AB-PMJAY, PMSSY, CGHS, NUHM, NHM"
Hospital #657,Bangalore,Karnataka,Bangalore Urban,4378.0,12.976096745656816,77.41021226213999,3.6,146,"Pediatrics, Nephrology",16,"NRHM, NHA, PMSSY, CGHS, NUHM"
Hospital #658,Bangalore,Karnataka,Bangalore Urban,4378.0,13.119888437135334,77.62572267770796,3.9,79,Psychiatry,28,"NHA, NUHM, OPD, AB-PMJAY, CGHS, MoHFW"
Hospital #659,Bangalore,Karnataka,Bangalore Urban,4378.0,12.709497815101637,77.75256476530511,5.0,3,"Gastroenterology, Gynecology",29,"NUHM, CGHS, NHM, NHA, AB-PMJAY, NRHM"
Hospital #660,Bangalore,Karnataka,Bangalore Urban,4378.0,13.13933178102825,77.49829437318878,4.5,98,Nephrology,18,"PMSSY, NRHM, AIIMS, OPD, NHA, MoHFW"
Hospital #661,Bangalore,Karnataka,Bangalore Urban,4378.0,12.821968578881162,77.56614800989304,4.1,419,Dermatology,26,"NHM, AIIMS, OPD, PMSSY, NRHM, CGHS"
Hospital #662,Bangalore,Karnataka,Bangalore Urban,4378.0,12.959756223256004,77.58747789590501,4.1,1019,"Ophthalmology, Dermatology",5,"NRHM, NHM, MoHFW, PMSSY, NHA"
Hospital #663,Bangalore,Karnataka,Bangalore Urban,4378.0,12.612641662778003,77.4552808795245,4.4,23,"Pediatrics, Neurology",16,"NUHM, NHM, PMSSY, AIIMS, OPD"
Hospital #664,Bangalore,Karnataka,Bangalore Urban,4378.0,13.248930561329846,77.45155216292432,2.7,71,"Ophthalmology, Orthopedics",25,"CGHS, NHA, PMSSY, NRHM, MoHFW, NUHM"
Hospital #665,Bangalore,Karnataka,Bangalore Urban,4378.0,12.880629332639764,77.66537627600358,3.0,122,Cardiology,13,"NUHM, OPD, AB-PMJAY, CGHS, NRHM"
Hospital #666,Bangalore,Karnataka,Bangalore Urban,4378.0,12.97121431749668,77.59922742026103,3.7,837,Endocrinology,6,"NRHM, MoHFW, NUHM, NHM, PMSSY, NHA"
Hospital #667,Bangalore,Karnataka,Bangalore Urban,4378.0,13.062203320876897,77.53635255121053,4.7,8150,Gynecology,41,"AIIMS, OPD, NHM, NHA, NUHM, AB-PMJAY"
Hospital #668,Bangalore,Karnataka,Bangalore Urban,4378.0,13.045104304094576,77.5152201319507,4.9,1848,"Cardiology, Pediatrics",33,"NUHM, NHM, MoHFW, NHA, OPD"
Hospital #669,Bangalore,Karnataka,Bangalore Urban,4378.0,12.873869359670962,77.60526059141601,3.6,1660,"Urology, Oncology",17,"NUHM, OPD, AB-PMJAY, PMSSY, CGHS"
Hospital #670,Bangalore,Karnataka,Bangalore Urban,4378.0,12.755360033566973,77.47257977075759,2.8,93,Cardiology,8,"NHM, OPD, PMSSY, NHA, MoHFW, AIIMS"
Hospital #671,Bangalore,Karnataka,Bangalore Urban,4378.0,12.9802416700614,77.64029242487854,4.6,1762,Ophthalmology,1,"MoHFW, AIIMS, NUHM, NHM, NHA"
Hospital #672,Bangalore,Karnataka,Bangalore Urban,4378.0,12.953532638884322,77.63580384676152,4.0,351,"Orthopedics, Gynecology",12,"CGHS, PMSSY, MoHFW, NHM, AB-PMJAY, NHA"
Hospital #673,Bangalore,Karnataka,Bangalore Urban,4378.0,12.927924676297696,77.58662527443889,2.8,220,Endocrinology,10,"MoHFW, OPD, NHA, AB-PMJAY, NRHM, NHM"
Hospital #674,Bangalore,Karnataka,Bangalore Urban,4378.0,12.919006885489694,77.5371703700785,2.9,627,"General Surgery, Dermatology",9,"OPD, NRHM, NHA, CGHS, AIIMS"
Hospital #675,Bangalore,Karnataka,Bangalore Urban,4378.0,13.071043822828845,77.3747108848718,3.6,148,Gynecology,12,"MoHFW, CGHS, NHA, OPD, AB-PMJAY, AIIMS"
Hospital #676,Bangalore,Karnataka,Bangalore Urban,4378.0,12.956546537188403,77.58081588551823,4.1,229,Dermatology,34,"OPD, CGHS, PMSSY, NRHM, NHM"
Hospital #677,Bangalore,Karnataka,Bangalore Urban,4378.0,12.997437451015273,77.66688334504428,4.2,285,Pulmonology,18,"CGHS, NHM, NRHM, PMSSY, AIIMS"
Hospital #678,Bangalore,Karnataka,Bangalore Urban,4378.0,12.903138201193196,77.56794528063563,4.6,8018,Pediatrics,42,"NHA, OPD, CGHS, NUHM, MoHFW"
Hospital #679,Bangalore,Karnataka,Bangalore Urban,4378.0,12.963674179947247,77.53821432816517,4.5,2027,Pulmonology,14,"NHM, MoHFW, OPD, NUHM, AIIMS"
Hospital #680,Bangalore,Karnataka,Bangalore Urban,4378.0,12.777715189766884,77.64017133979617,4.3,1227,"Ophthalmology, Gynecology",16,"AB-PMJAY, NHA, NUHM, NRHM, OPD, CGHS"
Hospital #681,Bangalore,Karnataka,Bangalore Urban,4378.0,12.941465916131255,77.53915147239711,3.5,25,Ophthalmology,25,"NRHM, NHM, AB-PMJAY, OPD, AIIMS"
Hospital #682,Bangalore,Karnataka,Bangalore Urban,4378.0,12.975900193825218,77.53090095158656,4.1,664,"Pediatrics, Urology",28,"PMSSY, OPD, CGHS, MoHFW, AB-PMJAY, AIIMS"
Hospital #683,Bangalore,Karnataka,Bangalore Urban,4378.0,12.920440553982946,77.65964177076147,3.1,96,"Gynecology, Gastroenterology",21,"MoHFW, AB-PMJAY, AIIMS, NHA, NUHM"
Hospital #684,Bangalore,Karnataka,Bangalore Urban,4378.0,13.024353217922208,77.57098777997983,4.1,229,Urology,11,"AB-PMJAY, AIIMS, PMSSY, NUHM, CGHS, NHA"
Hospital #685,Bangalore,Karnataka,Bangalore Urban,4378.0,12.98236396225838,77.62236263181538,3.7,697,Gynecology,15,"OPD, NRHM, AIIMS, MoHFW, NHM, AB-PMJAY"
Hospital #686,Bangalore,Karnataka,Bangalore Urban,4378.0,12.93435516249776,77.57503643711597,4.7,10360,"Pulmonology, Orthopedics",31,"NHA, MoHFW, PMSSY, NUHM, OPD"
Hospital #687,Bangalore,Karnataka,Bangalore Urban,4378.0,12.889743218915644,77.60052611897048,4.7,19353,Gastroenterology,1,"AIIMS, NHM, OPD, NUHM, PMSSY"
Hospital #688,Bangalore,Karnataka,Bangalore Urban,4378.0,12.999995441471544,77.66582646199944,4.7,1894,"Pediatrics, General Surgery",23,"CGHS, NHA, AB-PMJAY, OPD, NRHM"
Hospital #689,Bangalore,Karnataka,Bangalore Urban,4378.0,12.967047828749449,77.23994206142572,2.1,230,Oncology,30,"NRHM, CGHS, AB-PMJAY, NUHM, MoHFW"
Hospital #690,Bangalore,Karnataka,Bangalore Urban,4378.0,12.972605069351168,77.65521367564268,4.3,881,Pulmonology,22,"NHM, OPD, CGHS, NRHM, NUHM"
Hospital #691,Bangalore,Karnataka,Bangalore Urban,4378.0,12.883926822112048,77.82422153641713,3.5,47,"General Surgery, Gastroenterology",21,"PMSSY, CGHS, NHA, NHM, NUHM, OPD"
Hospital #692,Bangalore,Karnataka,Bangalore Urban,4378.0,12.85544369341919,77.46414071594282,4.0,147,Gynecology,23,"NUHM, NRHM, NHM, AIIMS, MoHFW, NHA"
Hospital #693,Bangalore,Karnataka,Bangalore Urban,4378.0,12.953628434150405,77.59647759611677,3.9,198,Ophthalmology,35,"MoHFW, NHA, AIIMS, OPD, PMSSY, NUHM"
Hospital #694,Bangalore,Karnataka,Bangalore Urban,4378.0,12.961860987698142,77.59589224388979,4.4,129,Orthopedics,11,"CGHS, AIIMS, AB-PMJAY, OPD, NHM"
Hospital #695,Bangalore,Karnataka,Bangalore Urban,4378.0,12.975224728980134,77.50174134561743,3.9,644,"Dermatology, Ophthalmology",1,"OPD, NHM, NRHM, CGHS, PMSSY, AIIMS"
Hospital #696,Bangalore,Karnataka,Bangalore Urban,4378.0,12.920186818961458,77.61469759843405,4.4,2044,Cardiology,27,"NRHM, AB-PMJAY, PMSSY, CGHS, NHA, NHM"
Hospital #697,Bangalore,Karnataka,Bangalore Urban,4378.0,12.790313224436533,77.63896898077061,3.3,297,Gynecology,14,"AB-PMJAY, NRHM, NUHM, MoHFW, CGHS, PMSSY"
Hospital #698,Bangalore,Karnataka,Bangalore Urban,4378.0,12.884621102833076,77.6644990360843,3.2,690,Pediatrics,3,"OPD, NRHM, CGHS, NUHM, PMSSY"
Hospital #699,Bangalore,Karnataka,Bangalore Urban,4378.0,12.877186717253927,77.65580611402108,4.6,759,"Pulmonology, Oncology",31,"NHM, AB-PMJAY, NRHM, PMSSY, CGHS, MoHFW"
Hospital #700,Bangalore,Karnataka,Bangalore Urban,4378.0,12.900428179299569,77.62984058637569,4.5,570,Gynecology,22,"AIIMS, MoHFW, PMSSY, CGHS, NHA, AB-PMJAY"
Hospital #701,Bangalore,Karnataka,Bangalore Urban,4378.0,12.758706370965854,77.45562903451611,3.0,85,Pediatrics,24,"CGHS, AIIMS, OPD, AB-PMJAY, NRHM"
Hospital #702,Bangalore,Karnataka,Bangalore Urban,4378.0,13.235218332599144,77.41380074326744,3.5,8,"Nephrology, Cardiology",18,"MoHFW, NHA, NRHM, NHM, PMSSY, NUHM"
Hospital #703,Bangalore,Karnataka,Bangalore Urban,4378.0,12.920751480128551,77.56989427380074,4.2,951,Cardiology,32,"PMSSY, AIIMS, OPD, CGHS, NUHM, MoHFW"
Hospital #704,Bangalore,Karnataka,Bangalore Urban,4378.0,13.04478759753653,77.47741173652571,4.6,2239,"Gynecology, Dermatology",23,"NHM, CGHS, NRHM, MoHFW, NUHM, NHA"
Hospital #705,Bangalore,Karnataka,Bangalore Urban,4378.0,13.036191223768022,77.64216581547967,4.4,6565,Psychiatry,12,"PMSSY, OPD, NHM, NHA, AB-PMJAY"
Hospital #706,Bangalore,Karnataka,Bangalore Urban,4378.0,12.92542064542626,77.45577774534075,3.1,126,Endocrinology,21,"PMSSY, NHM, AB-PMJAY, OPD, NUHM"
Hospital #707,Bangalore,Karnataka,Bangalore Urban,4378.0,12.900667920129584,77.56979399913598,3.5,585,"Neurology, Cardiology",12,"NHM, NHA, OPD, AIIMS, CGHS, MoHFW"
Hospital #708,Bangalore,Karnataka,Bangalore Urban,4378.0,13.198855872233576,77.72058426351543,3.8,210,Gastroenterology,13,"AIIMS, OPD, NRHM, PMSSY, CGHS, MoHFW"
Hospital #709,Bangalore,Karnataka,Bangalore Urban,4378.0,13.001005732013638,77.60764767412508,4.1,229,"Urology, Nephrology",2,"MoHFW, CGHS, NRHM, AIIMS, NHM"
Hospital #710,Bangalore,Karnataka,Bangalore Urban,4378.0,13.154559991346751,77.41378315385805,4.2,33,Neurology,27,"NHA, NRHM, OPD, AB-PMJAY, PMSSY, CGHS"
Hospital #711,Bangalore,Karnataka,Bangalore Urban,4378.0,12.91881159430849,77.77565935839918,3.9,85,"Cardiology, Psychiatry",1,"MoHFW, NRHM, AB-PMJAY, NHM, NHA"
Hospital #712,Bangalore,Karnataka,Bangalore Urban,4378.0,12.881854523215411,77.77207818683017,3.2,67,"Psychiatry, Gastroenterology",21,"NRHM, NUHM, AIIMS, AB-PMJAY, PMSSY"
Hospital #713,Bangalore,Karnataka,Bangalore Urban,4378.0,12.895493567737756,77.56243173814318,4.8,8332,"Neurology, Psychiatry",23,"NRHM, AB-PMJAY, AIIMS, NUHM, CGHS, NHM"
Hospital #714,Bangalore,Karnataka,Bangalore Urban,4378.0,13.11100438177747,77.58833708487532,3.7,258,Endocrinology,15,"NUHM, PMSSY, AIIMS, MoHFW, NHM, NRHM"
Hospital #715,Bangalore,Karnataka,Bangalore Urban,4378.0,12.93500566744184,77.43563474817077,4.1,726,"Ophthalmology, Pulmonology",9,"NUHM, NHA, AIIMS, NHM, AB-PMJAY, PMSSY"
Hospital #716,Bangalore,Karnataka,Bangalore Urban,4378.0,12.986219501625644,77.59861385970997,4.6,5144,"Oncology, Endocrinology",24,"MoHFW, NUHM, PMSSY, CGHS, NRHM"
Hospital #717,Bangalore,Karnataka,Bangalore Urban,4378.0,13.051090307517663,77.60153039291568,3.6,412,"Neurology, Nephrology",37,"NHM, AB-PMJAY, OPD, NUHM, MoHFW, PMSSY"
Hospital #718,Bangalore,Karnataka,Bangalore Urban,4378.0,12.941987867271216,77.53242409130989,4.7,705,Endocrinology,1,"NUHM, MoHFW, NRHM, PMSSY, OPD"
Hospital #719,Bangalore,Karnataka,Bangalore Urban,4378.0,12.904250096191422,77.52252700154986,4.0,495,Neurology,1,"PMSSY, NHM, NHA, NRHM, NUHM"
Hospital #720,Bangalore,Karnataka,Bangalore Urban,4378.0,12.923373918670263,77.57233800891568,4.0,766,Ophthalmology,17,"MoHFW, NHA, AB-PMJAY, NUHM, OPD"
Hospital #721,Bangalore,Karnataka,Bangalore Urban,4378.0,12.904383919841855,77.54194691668599,4.0,161,Gastroenterology,23,"PMSSY, CGHS, OPD, MoHFW, NRHM, NUHM"
Hospital #722,Bangalore,Karnataka,Bangalore Urban,4378.0,12.975663978723135,77.64127365033967,3.6,1150,Neurology,26,"AB-PMJAY, MoHFW, NUHM, AIIMS, NHA, OPD"
Hospital #723,Bangalore,Karnataka,Bangalore Urban,4378.0,12.968144904279873,77.57236018446247,4.1,315,"Pediatrics, Oncology",24,"NHM, NRHM, MoHFW, CGHS, NUHM"
Hospital #724,Bangalore,Karnataka,Bangalore Urban,4378.0,12.94829490759458,77.70129519735754,3.5,642,"Orthopedics, Dermatology",22,"NHA, NRHM, OPD, PMSSY, NUHM, AB-PMJAY"
Hospital #725,Bangalore,Karnataka,Bangalore Urban,4378.0,12.998025485617472,77.57741813642723,3.3,257,"Gastroenterology, Pulmonology",18,"NHM, AIIMS, PMSSY, MoHFW, CGHS"
Hospital #726,Bangalore,Karnataka,Bangalore Urban,4378.0,13.047179668627653,77.50515930059213,4.6,1263,Pulmonology,18,"NRHM, CGHS, NHA, AIIMS, NUHM"
Hospital #727,Bangalore,Karnataka,Bangalore Urban,4378.0,13.148112675681611,77.66358509864897,4.9,112,Urology,24,"MoHFW, PMSSY, OPD, AB-PMJAY, NUHM"
Hospital #728,Bangalore,Karnataka,Bangalore Urban,4378.0,12.950477177996902,77.596309979732,4.6,4792,"Psychiatry, Gynecology",1,"OPD, AB-PMJAY, NUHM, AIIMS, MoHFW, CGHS"
Hospital #729,Bangalore,Karnataka,Bangalore Urban,4378.0,12.9295593437005,77.5798308316968,4.8,13479,"Pediatrics, General Surgery",33,"OPD, AIIMS, CGHS, NRHM, NUHM, MoHFW"
Hospital #730,Bangalore,Karnataka,Bangalore Urban,4378.0,13.009618620702684,77.7490141894578,3.7,945,Neurology,5,"NUHM, AB-PMJAY, NHA, AIIMS, NHM, MoHFW"
Hospital #731,Bangalore,Karnataka,Bangalore Urban,4378.0,13.11703099583298,77.55524170101673,4.3,177,"Pediatrics, Nephrology",34,"AB-PMJAY, CGHS, NHA, NHM, MoHFW"
Hospital #732,Bangalore,Karnataka,Bangalore Urban,4378.0,13.070366497109596,77.63499534436495,4.9,112,Ophthalmology,22,"NUHM, MoHFW, NRHM, CGHS, NHM"
Hospital #733,Bangalore,Karnataka,Bangalore Urban,4378.0,12.989062154817052,77.61144745209475,3.5,361,"Gastroenterology, Neurology",5,"NHM, NRHM, PMSSY, NHA, NUHM"
Hospital #734,Bangalore,Karnataka,Bangalore Urban,4378.0,12.790553834788348,77.74478548626313,4.0,935,"General Surgery, Gynecology",30,"CGHS, NUHM, MoHFW, AB-PMJAY, OPD, PMSSY"
Hospital #735,Bangalore,Karnataka,Bangalore Urban,4378.0,12.879732951019244,77.80008514507756,3.1,1,"Cardiology, Orthopedics",19,"NUHM, PMSSY, NHA, AIIMS, NHM"
Hospital #736,Bangalore,Karnataka,Bangalore Urban,4378.0,13.062479287325022,77.49269692638154,4.4,3513,"Neurology, Nephrology",14,"CGHS, NHA, NUHM, AB-PMJAY, MoHFW, AIIMS"
Hospital #737,Bangalore,Karnataka,Bangalore Urban,4378.0,13.039523668381555,77.59489178537974,4.6,237,Pediatrics,14,"CGHS, MoHFW, PMSSY, AIIMS, OPD, AB-PMJAY"
Hospital #738,Bangalore,Karnataka,Bangalore Urban,4378.0,12.951044699104102,77.49789256539788,4.6,2545,"Cardiology, Endocrinology",22,"MoHFW, NHM, NHA, PMSSY, NRHM"
Hospital #739,Bangalore,Karnataka,Bangalore Urban,4378.0,12.875720696183368,77.55361755044058,4.1,163,"Cardiology, Nephrology",20,"PMSSY, OPD, NHM, AB-PMJAY, NUHM"
Hospital #740,Bangalore,Karnataka,Bangalore Urban,4378.0,12.901991208845176,77.64332480749766,4.2,152,Nephrology,13,"NHM, CGHS, OPD, PMSSY, NUHM"
Hospital #741,Bangalore,Karnataka,Bangalore Urban,4378.0,12.930100576496834,77.5712739644582,3.6,96,Psychiatry,4,"PMSSY, AIIMS, AB-PMJAY, NHA, NRHM"
Hospital #742,Bantwal,Karnataka,Dakshina Kannada,457.0,12.8824375,75.0293679,3.2,69,"Oncology, Urology",11,"MoHFW, AIIMS, PMSSY, NHM, CGHS, NUHM"
Hospital #743,Belgaum,Karnataka,Belagavi,356.0,15.807735607473784,74.4835070168695,3.2,71,"Nephrology, Gastroenterology",25,"AB-PMJAY, NRHM, OPD, MoHFW, PMSSY"
Hospital #744,Belgaum,Karnataka,Belagavi,356.0,15.83004341479483,74.45806784156946,4.9,86,"Endocrinology, General Surgery",1,"NRHM, NUHM, CGHS, MoHFW, NHM, AB-PMJAY"
Hospital #745,Belgaum,Karnataka,Belagavi,356.0,15.89990076055294,74.52043658829152,3.7,1056,Cardiology,13,"AIIMS, MoHFW, AB-PMJAY, NHM, CGHS, NHA"
Hospital #746,Belgaum,Karnataka,Belagavi,356.0,15.881096481925113,74.50990080427631,3.3,36,Dermatology,24,"NHM, NRHM, MoHFW, AB-PMJAY, NUHM, OPD"
Hospital #747,Belguam,Karnataka,Belagavi,356.0,15.964695927151348,74.66785224993042,2.4,7,General Surgery,4,"CGHS, MoHFW, NHA, NRHM, OPD, NUHM"
Hospital #748,Belguam,Karnataka,Belagavi,356.0,15.838880369756364,74.44394026267648,3.4,65,"Gynecology, Cardiology",13,"NHA, NRHM, NHM, AB-PMJAY, PMSSY, OPD"
Hospital #749,Belguam,Karnataka,Belagavi,356.0,15.891205553221472,74.53343902417686,3.3,75,"Ophthalmology, Dermatology",20,"CGHS, OPD, NRHM, AIIMS, PMSSY, NHA"
Hospital #750,Belguam,Karnataka,Belagavi,356.0,15.817625473238792,74.46590410051631,4.2,414,Neurology,25,"AIIMS, AB-PMJAY, OPD, NHM, PMSSY"
Hospital #751,Belguam,Karnataka,Belagavi,356.0,15.859749763611456,74.47147293850554,4.7,159,Orthopedics,25,"MoHFW, PMSSY, NHA, AIIMS, CGHS"
Hospital #752,Bellary,Karnataka,Ballari,330.0,15.1963125,76.6563679,3.7,232,Ophthalmology,28,"CGHS, PMSSY, NHA, AB-PMJAY, NUHM"
Hospital #753,Bellary,Karnataka,Ballari,330.0,15.165595699377093,76.90985433199886,2.9,6,Psychiatry,22,"CGHS, PMSSY, NHM, NHA, OPD"
Hospital #754,Bellary,Karnataka,Ballari,330.0,15.157700796786235,76.92753919306739,4.3,218,"Pulmonology, Urology",6,"NRHM, CGHS, AIIMS, PMSSY, MoHFW"
Hospital #755,Bidar,Karnataka,Bidar,312.0,18.02614448941741,77.53332959828977,3.1,46,"Pulmonology, Cardiology",9,"NHA, AIIMS, OPD, PMSSY, AB-PMJAY, MoHFW"
Hospital #756,Bidar,Karnataka,Bidar,312.0,17.888160094021423,77.47798735655226,3.8,189,"Oncology, Gynecology",29,"NHM, CGHS, OPD, NUHM, MoHFW"
Hospital #757,Bidar,Karnataka,Bidar,312.0,17.895762934257082,77.47536947326455,3.8,129,"Psychiatry, Dermatology",29,"OPD, NUHM, AIIMS, AB-PMJAY, PMSSY, MoHFW"
Hospital #758,Bijapur,Karnataka,Bijapur,207.0,16.819660319566342,75.69712815970877,3.9,110,Cardiology,12,"NHA, NRHM, NHM, MoHFW, AIIMS, AB-PMJAY"
Hospital #758,Bijapur,Karnataka,Bijapur,35.0,16.819660319566342,75.69712815970877,3.9,110,"Psychiatry, Cardiology",21,"NUHM, NHM, MoHFW, AIIMS, NRHM"
Hospital #759,Bijapur,Karnataka,Bijapur,207.0,16.816205281349582,75.72203292774856,3.9,193,"Endocrinology, Ophthalmology",16,"CGHS, NUHM, AB-PMJAY, NHM, OPD, NRHM"
Hospital #759,Bijapur,Karnataka,Bijapur,35.0,16.816205281349582,75.72203292774856,3.9,193,Psychiatry,19,"NUHM, AIIMS, NHM, MoHFW, NRHM"
Hospital #760,Bijapur,Karnataka,Bijapur,207.0,16.83864478177399,75.60299989795568,3.5,35,"Dermatology, General Surgery",1,"NHA, OPD, AB-PMJAY, PMSSY, NUHM"
Hospital #760,Bijapur,Karnataka,Bijapur,35.0,16.83864478177399,75.60299989795568,3.5,35,Psychiatry,17,"NHA, PMSSY, NUHM, OPD, NHM, MoHFW"
Hospital #761,Bijapur,Karnataka,Bijapur,207.0,12.80754281466761,77.37452482313164,3.4,36,"Gastroenterology, Orthopedics",21,"NHM, AB-PMJAY, NHA, NRHM, OPD, MoHFW"
Hospital #761,Bijapur,Karnataka,Bijapur,35.0,12.80754281466761,77.37452482313164,3.4,36,Orthopedics,22,"PMSSY, AIIMS, CGHS, MoHFW, AB-PMJAY, NUHM"
Hospital #762,Binaga,Karnataka,Uttara Kannada,132.0,12.952795950731904,77.58217820049379,3.6,300,"Oncology, Orthopedics",25,"AB-PMJAY, NHA, NUHM, NHM, CGHS"
Hospital #763,Chamrajnagar,Karnataka,Chamarajanagar,200.0,13.308232046903097,75.72224842119125,3.2,82,"Gynecology, Oncology",19,"AIIMS, MoHFW, NRHM, PMSSY, NUHM"
Hospital #764,Chickmangalore,Karnataka,Chikmagalur,158.0,13.322904315779049,75.76248674705275,4.8,298,Urology,11,"OPD, CGHS, PMSSY, NHA, NUHM, AB-PMJAY"
Hospital #765,Chickmangalore,Karnataka,Chikmagalur,158.0,13.5569375,76.0099929,3.8,10,"Cardiology, Pediatrics",39,"AB-PMJAY, OPD, NHM, NUHM, CGHS, NHA"
Hospital #766,Chikmagalaur,Karnataka,Chikmagalur,158.0,13.35583379963619,75.78446281626849,3.5,113,"General Surgery, Pulmonology",24,"CGHS, AB-PMJAY, OPD, PMSSY, AIIMS, NUHM"
Hospital #767,Chikmagalaur,Karnataka,Chikmagalur,158.0,13.372062405607585,75.78025426263785,4.2,159,"Pulmonology, Orthopedics",6,"NHA, AIIMS, PMSSY, MoHFW, OPD, NRHM"
Hospital #768,Chikmaglur,Karnataka,Chikmagalur,158.0,13.3373591408599,75.77503150615682,4.5,2044,"Gynecology, Ophthalmology",16,"CGHS, NHM, NRHM, MoHFW, PMSSY, AIIMS"
Hospital #769,Chitradurga,Karnataka,Chitradurga,197.0,14.212330554835807,76.38672402964353,3.8,3,Nephrology,16,"CGHS, PMSSY, AIIMS, MoHFW, NHM, NHA"
Hospital #770,Chitradurga,Karnataka,Chitradurga,197.0,14.229574625972315,76.39483036187912,4.4,77,Orthopedics,24,"NHA, NRHM, NHM, MoHFW, AIIMS"
